operator_id,operator_name,operator_email,operator_phone,operator_website,consolidated_name,duplicate_count,all_ids,is_generic
ABR962693733576,GSG ENERGIE GmbH,,,,GSG ENERGIE GmbH,1,ABR962693733576,False
ABR937659587982,GSH Green Steam Hürth GmbH,kerstin.schwalm@eon.com,+491712360748,www.eon.com/business,GSH Green Steam Hürth GmbH,1,ABR937659587982,False
ABR955222323362,GSW Bioenergie GmbH ＆ Co. KG,GSW-Biogas@t-online.de,00496580913010,www.gsw-bioenergie.de,GSW Bioenergie GmbH ＆ Co. KG,1,ABR955222323362,False
ABR942728337511,GT Bioenergie Weil GmbH ＆ Co. KG,hannesgeier@gmx.de,,,GT Bioenergie Weil GmbH ＆ Co. KG,1,ABR942728337511,False
ABR966299208452,GT Kraftstrom GmbH ＆ Co. KG,hhark@web.de,01749906719,,GT Kraftstrom GmbH ＆ Co. KG,1,ABR966299208452,False
ABR979451271201,GTG Bioenergie Rühlertwist GmbH ＆ Co. KG,jan.gebbeken@googlemail.com,01706479608,,GTG Bioenergie Rühlertwist GmbH ＆ Co. KG,1,ABR979451271201,False
ABR941088131258,GTG GmbH ＆ Co. KG,,,,GTG GmbH ＆ Co. KG,1,ABR941088131258,False
ABR990353886515,GTW - GbR,,,,GTW - GbR,1,ABR990353886515,False
ABR921677487867,GUD Geraer Umweltdienste GmbH ＆ Co. KG,info@gud-gera.de,03654375948,www.veolia.com,GUD Geraer Umweltdienste GmbH ＆ Co. KG,1,ABR921677487867,False
ABR942280618196,GVA Sans-Schönit GbR,rudolf.schoenit@web.de,,,GVA Sans-Schönit GbR,1,ABR942280618196,False
ABR963031718941,GVV Donaueschingen,Klaeranlage@GVV-Donaueschingen.de,0771/2661,https://www.gvv-donaueschingen.de/,GVV Donaueschingen,1,ABR963031718941,False
ABR984098080444,GVV Oberes Zabergäu,,,,GVV Oberes Zabergäu,1,ABR984098080444,False
ABR949104813751,GWA Kreis Unna mbH,mail@gwa-online.de,023032840,www.gwa-online.de,GWA Kreis Unna mbH,1,ABR949104813751,False
ABR927322811414,GZE MAVEK GmbH,claudia.maerz@mavek.de,+49372952666,www.mavek.de,GZE MAVEK GmbH,1,ABR927322811414,False
ABR956685798070,Gackau Gas Bramstedt GmbH,info@hof-gackau.de,047461580,,Gackau Gas Bramstedt GmbH,1,ABR956685798070,False
ABR950874118205,Gadewitzer Feldfrucht GmbH,r.krause@groebner-landwirt.de,034317293880,,Gadewitzer Feldfrucht GmbH,1,ABR950874118205,False
ABR922566208976,Gahr International Spediton GdbR,info@gahr-logistik.de,09427/9501-0,,Gahr International Spediton GdbR,1,ABR922566208976,False
ABR968702797188,Gail Biogas GbR,Stefangail@gmx.de,01608490545,,Gail Biogas GbR,1,ABR968702797188,False
ABR981387674728,Galler GbR,christian-galler@gmx.de,08732/423,,Galler GbR,1,ABR981387674728,False
ABR966234215255,Galster Energie,stephan_galster@web.de,07527 6846,,Galster Energie,1,ABR966234215255,False
ABR974973725720,Ganghofer Bioenergie,ludwig.ganghofer@hotmail.de,08727910009,,Ganghofer Bioenergie,1,ABR974973725720,False
ABR912294351129,Ganser Entsorgung GmbH ＆ Co. KG,info@ganser-entsorgung.de,,www.ganser-entsorgung.de,Ganser Entsorgung GmbH ＆ Co. KG,1,ABR912294351129,False
ABR932753807790,Ganzenmühle Naturenergie GmbH,GNEGmbH@web.de,01717114299,,Ganzenmühle Naturenergie GmbH,1,ABR932753807790,False
ABR927851328957,Garben Biostrom GmbH & Co. KG,garbenbiostrom@web.de,039409 900,,Garben Biostrom GmbH & Co. KG,1,ABR927851328957,False
ABR993054249511,Garbers Bioenergie GbR,garbers001@aol.com,01721678981,,Garbers Bioenergie GbR,1,ABR993054249511,False
ABR959590323184,Garbers ＆ Schweers Agrar,,,,Garbers ＆ Schweers Agrar,1,ABR959590323184,False
ABR906521475399,Garmann Biogas GmbH ＆ Co. KG,ludger.garmann@gmx.de,05905-940690,,Garmann Biogas GmbH ＆ Co. KG,1,ABR906521475399,False
ABR928701777840,Gas Altensalzwedel GmbH ＆ Co. KG,milchhofkg@web.de,039035/239,,Gas Altensalzwedel GmbH ＆ Co. KG,1,ABR928701777840,False
ABR953321886849,Gas-Wirtschaft Etzhorn,,,,Gas-Wirtschaft Etzhorn,1,ABR953321886849,False
ABR990887954513,Gaspers GbR,MarkusGa68@aol.com,06527936024,,Gaspers GbR,1,ABR990887954513,False
ABR952035078335,Gaspro KG,th.ertl@gmx.de,01716120368,,Gaspro KG,1,ABR952035078335,False
ABR955594970171,Gasspeicher Hannover GmbH,info@gasspeicher-hannover.de,05114304399,https://www.gasspeicher-hannover.de,Gasspeicher Hannover GmbH,1,ABR955594970171,False
ABR979965428917,Gastom GbR,tommi.h@freenet.de,0171/7272752,,Gastom GbR,1,ABR979965428917,False
ABR931214098814,Gastrup Naturwärme und Energie GmbH＆Co.KG,DTangemann@t-online.de,04444518,,Gastrup Naturwärme und Energie GmbH＆Co.KG,1,ABR931214098814,False
ABR941779688054,Gasversorgung Unterfranken GmbH,geschaeftsfuehrung@gasuf.de,0931/2794-415,www.gasuf.de,Gasversorgung Unterfranken GmbH,1,ABR941779688054,False
ABR946024529106,Gasverwertung Voigtei GmbH ＆ Co. KG,,,,Gasverwertung Voigtei GmbH ＆ Co. KG,1,ABR946024529106,False
ABR948129656022,Gaswerker GmbH ＆ Co. KG,gerd-christian.luehr@outlook.de,0175-3526968,,Gaswerker GmbH ＆ Co. KG,1,ABR948129656022,False
ABR966846059681,Gawro Naturenergie,gawrogmbh@gmail.com,082349049940,,Gawro Naturenergie,1,ABR966846059681,False
ABR947276550856,Gaxeler Biogas GbR,w.becker3@gmx.net,,,Gaxeler Biogas GbR,1,ABR947276550856,False
ABR946474380876,GeFa Windkraft Gmbh ＆ Co. KG Jübek I,info@betrieb-fey.de,04625/7006,,GeFa Windkraft Gmbh ＆ Co. KG Jübek I,1,ABR946474380876,False
ABR991014917647,GeSiKo Energie GmbH,,,,GeSiKo Energie GmbH,1,ABR991014917647,False
ABR953656874641,GeSiOn GmbH ＆ CoKG,gesiongmbh@t-online.de,01759687028,,GeSiOn GmbH ＆ CoKG,1,ABR953656874641,False
ABR924699525173,Gebendorfer Biogas GbR,gebendorfer-biogas@eggersdorf3.de,,,Gebendorfer Biogas GbR,1,ABR924699525173,False
ABR997246542053,Geberit Produktions GmbH,,,,Geberit Produktions GmbH,1,ABR997246542053,False
ABR961426385129,Gebirgsland Agrar GmbH Mildenau,info@mildenauer-agrar-ag.de,03733 56490,,Gebirgsland Agrar GmbH Mildenau,1,ABR961426385129,False
ABR996699671129,Gebr. Alpen Biogas,eraible@ppower.de,07457 731656,,Gebr. Alpen Biogas,1,ABR996699671129,False
ABR935826918577,Gebr. Eckart GbR,info@eckart-holz.de,017684059898,,Gebr. Eckart GbR,1,ABR935826918577,False
ABR909454995132,Gebr. Kesseler Bioenergie GmbH,info@scholzehof.de,02677/910074,,Gebr. Kesseler Bioenergie GmbH,1,ABR909454995132,False
ABR963887852103,Gebr.Thyen,thyen-lindern@t-online.de,05957629 01604433357,,Gebr.Thyen,1,ABR963887852103,False
ABR941014863376,Gebrüder C. und G. Maier oHG,maier@heslerhof.de,07562 912118,,Gebrüder C. und G. Maier oHG,1,ABR941014863376,False
ABR974501643434,Gebrüder Hansen GbR Michael & Jürgen Hansen,hansen-marienhof@t-online.de,01621021367,,Gebrüder Hansen GbR Michael & Jürgen Hansen,1,ABR974501643434,False
ABR922551111120,Gebrüder Hüntelmann GmbH ＆ Co. KG,hans-joerg.rosemann@huentelmann-agrar.de,05951-95400,,Gebrüder Hüntelmann GmbH ＆ Co. KG,1,ABR922551111120,False
ABR958870879922,Geers＆Kock GmbH＆Co.KG,geers.kock@ewe.net,05952-574,,Geers＆Kock GmbH＆Co.KG,1,ABR958870879922,False
ABR933126208008,Geestferkel,ka@geestferkel.de,04431/92426,www.geestferkel.de,Geestferkel,1,ABR933126208008,False
ABR983376971962,Geestferkel GmbH,,,,Geestferkel GmbH,1,ABR983376971962,False
ABR909670933895,Geflügelfarm Schröder GbR,dr.a.schroeder@gmx.de,0390582226,,Geflügelfarm Schröder GbR,1,ABR909670933895,False
ABR989630050527,Geflügelhof Aigner KG,info@thanninger-freiheit.de,08727887310,,Geflügelhof Aigner KG,1,ABR989630050527,False
ABR916651847096,Geflügelhof Franz Schulte GmbH ＆ Co.KG,richardschulte72@web.de,+49 (2944) 6257,,Geflügelhof Franz Schulte GmbH ＆ Co.KG,1,ABR916651847096,False
ABR996163343033,Geflügelhof L. Möllenbeck GmbH ＆ Co. KG,kontakt@hof-moellenbeck.de,,,Geflügelhof L. Möllenbeck GmbH ＆ Co. KG,1,ABR996163343033,False
ABR996532543071,Geflügelhof Reinhard Möllenbeck,r.moellenbeck@hofmoellenbeck.de,02955262,,Geflügelhof Reinhard Möllenbeck,1,ABR996532543071,False
ABR911882980598,Gehlenborg Biogas GbR,gehlenborg-neuvrees@t-online.de,04493921938,,Gehlenborg Biogas GbR,1,ABR911882980598,False
ABR948580453444,Gehlenborg GbR,,,,Gehlenborg GbR,1,ABR948580453444,False
ABR941875768797,Gehrung GbR,,,,Gehrung GbR,1,ABR941875768797,False
ABR930215181419,Geigenberger Martin u. Tamara GbR,geigenberg@t-online.de,08744255,,Geigenberger Martin u. Tamara GbR,1,ABR930215181419,False
ABR957212734363,Geiger Bioenergie GmbH ＆ Co. KG,info@geiger-rhede.de,04964958160,www.geiger-rhede.de,Geiger Bioenergie GmbH ＆ Co. KG,1,ABR957212734363,False
ABR956169051905,Geiger Biogas GbR,,,,Geiger Biogas GbR,1,ABR956169051905,False
ABR977446770265,Geiger GmbH,geiger.agrar@t-online.de; geiger-agrar@web.de,+4983379270; 08232-995701,,Geiger GmbH,2,ABR977446770265; ABR900522107310,False
ABR994553596359,Geiger Stromerzeugungs-GbR,geiger.dtg@web.de,07371/6936,,Geiger Stromerzeugungs-GbR,1,ABR994553596359,False
ABR991443191052,Geiger-Energie GmbH,,,,Geiger-Energie GmbH,1,ABR991443191052,False
ABR961099463278,Geisberger Stromerzeugung GmbH,,,,Geisberger Stromerzeugung GmbH,1,ABR961099463278,False
ABR980930517208,Geißler Biogas KG,geissler.fronhausen@web.de,01715632919,http://www.geissler-fronhausen.de,Geißler Biogas KG,1,ABR980930517208,False
ABR917272123330,Geißmannsdorfer Agrar GmbH,geissmannsdorfer.agrar@arcor.de,03594/706695,,Geißmannsdorfer Agrar GmbH,1,ABR917272123330,False
ABR982657103924,Gejo Energietechnik GmbH ＆ Co. KG,johrendorf@aol.com,+491627761446,,Gejo Energietechnik GmbH ＆ Co. KG,1,ABR982657103924,False
ABR989233311773,Gelb Energie GmbH,gelb.josef@gmx.de,01702064790,,Gelb Energie GmbH,1,ABR989233311773,False
ABR941009979945,Gellermann Biogas GbR,,,,Gellermann Biogas GbR,1,ABR941009979945,False
ABR927480897602,Gemeinde Aldingen,gemeinde@aldingen.de,074248220,https://www.aldingen.de,Gemeinde Aldingen,1,ABR927480897602,False
ABR961600490441,Gemeinde Altenmarkt,info@altenmarkt.de,0862198450,www.altenmarkt.de,Gemeinde Altenmarkt,1,ABR961600490441,False
ABR978440167686,Gemeinde Bad Füssing,,,,Gemeinde Bad Füssing,1,ABR978440167686,False
ABR929657500957,Gemeinde Bergatreute Herr Staiger,staiger@bergatreute.de,07527921614,,Gemeinde Bergatreute Herr Staiger,1,ABR929657500957,False
ABR931829477561,Gemeinde Dittelbrunn,michaela.reichert@dittelbrunn.de,09725/712441,,Gemeinde Dittelbrunn,1,ABR931829477561,False
ABR915668873548,Gemeinde Ehningen,gemeinde@ehningen.de,07034/121-0,ehningen.de,Gemeinde Ehningen,1,ABR915668873548,False
ABR971206939718,Gemeinde Elchingen,info@elchingen.de,0731/2066-0,www.elchingen.de,Gemeinde Elchingen,1,ABR971206939718,False
ABR979257246106,Gemeinde Fuldabrück,benjamin.peter@fuldabrueck.de,0566594630,www.fuldabrueck.de,Gemeinde Fuldabrück,1,ABR979257246106,False
ABR999857983379,Gemeinde Gaienhofen,gemeinde@gaienhofen.de,07735 9999 100,www.gaienhofen.de,Gemeinde Gaienhofen,1,ABR999857983379,False
ABR951581194506,Gemeinde Garrel,straub@garrel.de,0447489917,,Gemeinde Garrel,1,ABR951581194506,False
ABR969836846094,Gemeinde Gebenbach,gemeinde@gebenbach.de,09664/ 91 34-0,www.gebenbach.de,Gemeinde Gebenbach,1,ABR969836846094,False
ABR981033993357,Gemeinde Georgensgmünd,gemeindewerke@georgensgmuend.de,09172 703 - 0,www.gemeinde-georgensgmuend.de,Gemeinde Georgensgmünd,1,ABR981033993357,False
ABR976245567724,Gemeinde Großkrotzenburg,,,,Gemeinde Großkrotzenburg,1,ABR976245567724,False
ABR927542192805,Gemeinde Hövelhof Abwasserwerk,info@hoevelhof.de,05257 5009-0,www.hoevelhof.de,Gemeinde Hövelhof Abwasserwerk,1,ABR927542192805,False
ABR911838958961,Gemeinde Kiefersfelden,kaemmerei@kiefersfelden.de,08033/97650,www.kiefersfelden.de,Gemeinde Kiefersfelden,1,ABR911838958961,False
ABR937340919023,Gemeinde Kisslegg,gemeinde@kisslegg.de,07563 936-0,www.kisslegg.de,Gemeinde Kisslegg,1,ABR937340919023,False
ABR901757624290,Gemeinde Kressbronn a. B.,wenzler@kressbronn.de,07543966239,www.kressbronn.de,Gemeinde Kressbronn a. B.,1,ABR901757624290,False
ABR935877919738,Gemeinde Krummhoern,pastille@krummhoern.de,04923916125,www.Krummhoern.de,Gemeinde Krummhoern,1,ABR935877919738,False
ABR944204252448,Gemeinde Lengenwang,bgm@lengenwang.de,08364307,www.lengenwang.de,Gemeinde Lengenwang,1,ABR944204252448,False
ABR969211962753,Gemeinde Magstadt,rathaus@magstadt.de,07159/9458-0,www.magstadt.de,Gemeinde Magstadt,1,ABR969211962753,False
ABR926607537131,Gemeinde Mettingen,info@mettingen.de,05452520,,Gemeinde Mettingen,1,ABR926607537131,False
ABR957464840362,Gemeinde Muggensturm,l.vasko@muggensturm.de,07222 9093-56,,Gemeinde Muggensturm,1,ABR957464840362,False
ABR988569013368,Gemeinde Neckartenzlingen,rathaus@neckartenzlingen.de,0712718010,,Gemeinde Neckartenzlingen,1,ABR988569013368,False
ABR994283359958,Gemeinde Nersingen,info@nersingen.de,073088140,www.nersingen.de,Gemeinde Nersingen,1,ABR994283359958,False
ABR978425616840,Gemeinde Oberammergau,,,,Gemeinde Oberammergau,1,ABR978425616840,False
ABR974698013379,Gemeinde Oberstenfeld,wirth@oberstenfeld.de,0706226175,www.oberstenfeld.de,Gemeinde Oberstenfeld,1,ABR974698013379,False
ABR913890376189,Gemeinde Oberteuringen,bauamt@oberteuringen.de,0049754629940,www.oberteuringen.de,Gemeinde Oberteuringen,1,ABR913890376189,False
ABR969760565306,Gemeinde Raubling,c.bruckeder@raubling.de,08035/8705-35,www.raubling.de,Gemeinde Raubling,1,ABR969760565306,False
ABR915372795211,Gemeinde Schluchsee Betrieb gewerblicher Art BHKW Kläranlage,buergermeisteramt@schluchsee.de,07656770,www.gemeinde-schluchsee.de,Gemeinde Schluchsee Betrieb gewerblicher Art BHKW Kläranlage,1,ABR915372795211,False
ABR991926804493,Gemeinde Ubstadt-Weiher,gemeinde@ubstadt-weiher.de,07251/6170,www.ubstadt-weiher.de,Gemeinde Ubstadt-Weiher,1,ABR991926804493,False
ABR922763681381,Gemeinde Warngau,gemeinde@warngau.de,08021-90150,www.warngau.de,Gemeinde Warngau,1,ABR922763681381,False
ABR937408644027,Gemeinde Wilnsdorf -Gemeindewerke-,a.koelsch@wilnsdorf.de,02739/ 802-181,,Gemeinde Wilnsdorf -Gemeindewerke-,1,ABR937408644027,False
ABR926638323277,Gemeinde Windberg,mario.ehrnboeck@hunderdorf.de,09422/8570-26,www.windberg.de,Gemeinde Windberg,1,ABR926638323277,False
ABR911433610639,Gemeinde Zorneding,klimaschutzmanagement@zorneding.bayern.de,08106- 384-37,https://www.zorneding.de/index.shtml,Gemeinde Zorneding,1,ABR911433610639,False
ABR934029928840,Gemeindeverwaltung Sasbach,,07841 68660,,Gemeindeverwaltung Sasbach,1,ABR934029928840,False
ABR924884259784,"Gemeindeverwaltungsverband ""Raumschaft Triberg""",alexander.kutzner@triberg.de,07722-953 220,,"Gemeindeverwaltungsverband ""Raumschaft Triberg""",1,ABR924884259784,False
ABR922915870472,Gemeindeverwaltungsverband Heuberg,,,,Gemeindeverwaltungsverband Heuberg,1,ABR922915870472,False
ABR900155376237,Gemeindeverwaltungsverband Immendingen-Geisingen,kla@vka-immendingen.de,07462/6433,,Gemeindeverwaltungsverband Immendingen-Geisingen,1,ABR900155376237,False
ABR950354979166,Gemeindeverwaltungsverband Oberes Renchtal,rathaus@oppenau.de,07804/480,,Gemeindeverwaltungsverband Oberes Renchtal,1,ABR950354979166,False
ABR980216741693,Gemeindeverwaltungsverband Schönau im Schwarzwald,pschelshorn@schoenau-im-schwarzwald.de,07673 8204-0,,Gemeindeverwaltungsverband Schönau im Schwarzwald,1,ABR980216741693,False
ABR934242362728,Gemeindevorstand der Gemeinde Groß-Zimmern,,06071/97020,www.gross-zimmern.de,Gemeindevorstand der Gemeinde Groß-Zimmern,1,ABR934242362728,False
ABR933366537371,Gemeindewerk Abwasserbeseitigung der Gemeinde Limburgerhof,bentz@limburgerhof.de,06236/691 155,,Gemeindewerk Abwasserbeseitigung der Gemeinde Limburgerhof,1,ABR933366537371,False
ABR926654950198,Gemeindewerke Ainring,gemeindewerke@ainring.de,08654 575 0,ainring.de,Gemeindewerke Ainring,1,ABR926654950198,False
ABR932734108045,Gemeindewerke Bad Zwischenahn,gemeindewerke@bad-zwischenahn.de,04403/604280,www.bad-zwischenahn.de,Gemeindewerke Bad Zwischenahn,1,ABR932734108045,False
ABR985016771789,Gemeindewerke Eitorf - Entsorgungsbetriebe,markus.stricker@eitorf.de,,,Gemeindewerke Eitorf - Entsorgungsbetriebe,1,ABR985016771789,False
ABR952144861712,"Gemeindewerke Garmisch-Partenkirchen, KU",,,,"Gemeindewerke Garmisch-Partenkirchen, KU",1,ABR952144861712,False
ABR909851844897,Gemeindewerke Grefrath GmbH,info@gemeindewerke-grefrath.de,02158/9155-0,www.gemeindewerke-grefrath.de,Gemeindewerke Grefrath GmbH,1,ABR909851844897,False
ABR916409412569,Gemeindewerke Herzebrock-Clarholz,birgit.schwarze@gt-net.de,05245 444 186,www.Herzebrock-Clarholz.de,Gemeindewerke Herzebrock-Clarholz,1,ABR916409412569,False
ABR999534497601,Gemeindewerke Isernhagen GmbH,gemeindewerke@isernhagen.de,051161534501,,Gemeindewerke Isernhagen GmbH,1,ABR999534497601,False
ABR983978027753,Gemeindewerke Karlsfeld,gemeindewerke@karlsfeld.de; klaeranlage@karlsfeld.de,08131/99-280; 0813191203,www.karlsfeld.de; https://www.karlsfeld.de/startseite-gemeindewerke,Gemeindewerke Karlsfeld,2,ABR983978027753; ABR906685496254,False
ABR914177553354,Gemeindewerke Legden,mail@klaerwerk-legden.de,02566-4938,www.legden.de,Gemeindewerke Legden,1,ABR914177553354,False
ABR928279643189,Gemeindewerke Lohfelden,,,,Gemeindewerke Lohfelden,1,ABR928279643189,False
ABR934400908355,Gemeindewerke Mittenwald,abwasser@gwmw.de,0882392000,www.gemeindewerke-mittenwald.de,Gemeindewerke Mittenwald,1,ABR934400908355,False
ABR972672492967,Gemeindewerke Murnau,info@gw-murnau.de,08841 48929 0,www.gw-murnau.de,Gemeindewerke Murnau,1,ABR972672492967,False
ABR982165152049,Gemeinnützige Bäder-Betriebs GmbH,verwaltung@w-v-w.de,0584197960,,Gemeinnützige Bäder-Betriebs GmbH,1,ABR982165152049,False
ABR953194177099,Gemeinnützige Wohnungsbau GmbH,gem.wohnbau@t-online.de,09645 / 8415,,Gemeinnützige Wohnungsbau GmbH,1,ABR953194177099,False
ABR929223098888,Gemeinschaft Sulzbrunn eG,kontakt@gemeinschaft-sulzbrunn.de,,www.gemeinschaft-sulzbrunn.de,Gemeinschaft Sulzbrunn eG,1,ABR929223098888,False
ABR977624543810,Gemeinschafts-Biogasanlage Westre GmbH ＆ Co. KG,,,,Gemeinschafts-Biogasanlage Westre GmbH ＆ Co. KG,1,ABR977624543810,False
ABR981337177064,Gemüseland Vulkaneifel GmbH & Co. KG,info@gk-verwaltungen.de,02247300250,,Gemüseland Vulkaneifel GmbH & Co. KG,1,ABR981337177064,False
ABR957473376043,Genossenschaft Agrarland eG Lüttewitz,agrarland-leschen@t-online.de,034325 20302,www.agrarland-leschen.de,Genossenschaft Agrarland eG Lüttewitz,1,ABR957473376043,False
ABR960479853531,Gensler ＆ Reinhardt KG,markusgensler@gmx.de,066589183762,,Gensler ＆ Reinhardt KG,1,ABR960479853531,False
ABR996502424799,"Gentsch Hof, Landwirtschaftsbetrieb",frank.gentsch@t-online.de,034482271,,"Gentsch Hof, Landwirtschaftsbetrieb",1,ABR996502424799,False
ABR988299503573,Georg Forsthuber Biogas und Transporte,forsthuber-transporte@outlook.de,080868482,,Georg Forsthuber Biogas und Transporte,1,ABR988299503573,False
ABR906316764431,"Georg Gunreben Parkettfabrik, Sägewerk ＆ Holzhandlung GmbH ＆ Co. KG",info@gunreben.de,09543 448-0,www.gunreben.de,"Georg Gunreben Parkettfabrik, Sägewerk ＆ Holzhandlung GmbH ＆ Co. KG",1,ABR906316764431,False
ABR920062717510,Georg Maier,,,,Georg Maier,1,ABR920062717510,False
ABR910264259017,Georg Reinke GbR,georg.reinke@t-online.de,,,Georg Reinke GbR,1,ABR910264259017,False
ABR950170520306,Georg Weiß,info@holzhaus-weiss.de,08241-8989,,Georg Weiß,1,ABR950170520306,False
ABR966634034432,Georg Zeller,Martin-Zeller@gmx.de,08334544,Zellerhof.bayern,Georg Zeller,1,ABR966634034432,False
ABR944396124073,Georg und Christian Braig GbR,Christian.Braig@web.de,015221650732,,Georg und Christian Braig GbR,1,ABR944396124073,False
ABR930557055201,Georg-August-Universität Göttingen Stiftung öffentlichen Rechts,marten.steinke@zvw.uni-goettingen.de,055642217,https://www.uni-goettingen.de/de/versuchsgut-relliehausen/112047.html,Georg-August-Universität Göttingen Stiftung öffentlichen Rechts,1,ABR930557055201,False
ABR915948412337,Geratal Agrar GmbH ＆ Co. KG,info@geratal-agrar.de,03620152725,www.geratal-agrar.de,Geratal Agrar GmbH ＆ Co. KG,1,ABR915948412337,False
ABR940369436853,Gerdes Biogas,e.gerdes@gmx.de,04472/394,,Gerdes Biogas,1,ABR940369436853,False
ABR997980179720,Gerg und Gerg,markus.jungsberger@piusheim.de,08093 59 104,,Gerg und Gerg,1,ABR997980179720,False
ABR926329939329,Gerhard Gräf Dienstleistungen und Energieerzeugung,graefgbr@outlook.de,01702289618,,Gerhard Gräf Dienstleistungen und Energieerzeugung,1,ABR926329939329,False
ABR959889890366,Gerhard Thom und Jan Philipp Thom GbR,bga.abbendorf@gmail.com,042861880,,Gerhard Thom und Jan Philipp Thom GbR,1,ABR959889890366,False
ABR983893029580,Gerhard u. Fenna Plöns GbR,s.ploens@gmail.com,01723763189,,Gerhard u. Fenna Plöns GbR,1,ABR983893029580,False
ABR903634743322,Gerken Energie,manfred.gerken@ewetel.net,04403 1313,,Gerken Energie,1,ABR903634743322,False
ABR948645411051,Gerken-Gerken GbR,klaus-dieter.gerken@ewetel.net,+491724426467,,Gerken-Gerken GbR,1,ABR948645411051,False
ABR919500629997,Gerling Biogas GmbH＆CoKG,hgerling@online.de,052425309,,Gerling Biogas GmbH＆CoKG,1,ABR919500629997,False
ABR927451154956,Gerold Stuhr,gerstuhr@t-online.de,044321405,,Gerold Stuhr,1,ABR927451154956,False
ABR961342456132,Gerrit Breman Biogas GmbH＆Co.KG,,,,Gerrit Breman Biogas GmbH＆Co.KG,1,ABR961342456132,False
ABR974655791111,Gesellschaft des Kreises Coesfeld zur Förderung regenerativer Energien mbH,kristin.holz@kreis-coesfeld.de,+492541952514,www.wbc-coesfeld.de,Gesellschaft des Kreises Coesfeld zur Förderung regenerativer Energien mbH,1,ABR974655791111,False
ABR969059301400,Gesellschaft für Energie-und Gebäudemanagement Bonn mbH,egm@stadtwerke-bonn.de,0228 711 0,https://www.egm-bonn.de/,Gesellschaft für Energie-und Gebäudemanagement Bonn mbH,1,ABR969059301400,False
